service_code,service_name,carrier_service_code,service_register_code,features,zone_label,country_codes,min_weight,max_weight,zone_min_weight,zone_max_weight,max_length,max_width,max_height,rate,cost,zone_id,postal_codes,cities,active,currency,weight_unit,dimension_unit,transit_days,domicile,international,included_compensation,package_format_identifier,notes,meta_source_url,meta_effective_date,veryfy price,fuel_energy_surcharge_percentage,green_surcharge_amount,peak_surcharge_amount,peak_surcharge_start_date,peak_surcharge_end_date,signature_surcharge_amount,age_verification_surcharge_amount,id_verification_surcharge_amount,signature_surcharge_letter_amount,signature_surcharge_large_letter_amount,signature_surcharge_parcel_amount
royal_mail_international_standard_small_parcel,International Standard Small Parcel,OLA,01,b2c:b2b,World Zone 3,US,0.001,2000,1000,1250.001,600,600,600,30.75,30.75,world_zone_3,,,True,GBP,G,MM,7,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-standard,2026-04-07,verified public online price 2026-05-15,12,,0.12,2026-11-17,2027-01-09,,,,,,
royal_mail_international_standard_small_parcel,International Standard Small Parcel,OLA,01,b2c:b2b,World Zone 3,US,0.001,2000,1250,1500.001,600,600,600,34.95,34.95,world_zone_3,,,True,GBP,G,MM,7,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-standard,2026-04-07,verified public online price 2026-05-15,12,,0.12,2026-11-17,2027-01-09,,,,,,
royal_mail_international_standard_small_parcel,International Standard Small Parcel,OLA,01,b2c:b2b,World Zone 3,US,0.001,2000,1500,2000.001,600,600,600,36.50,36.50,world_zone_3,,,True,GBP,G,MM,7,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-standard,2026-04-07,verified public online price 2026-05-15,12,,0.12,2026-11-17,2027-01-09,,,,,,
royal_mail_international_economy_letter,International Economy Letter,OLS,01,b2c:b2b,World Zone 1,,0.001,100,0,100.001,240,165,5,3.50,3.50,world_zone_1,,,True,GBP,G,MM,84,False,True,20,letter,Royal Mail Economy letters are available outside Europe only.,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_letter,International Economy Letter,OLS,01,b2c:b2b,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,0.001,100,0,100.001,240,165,5,3.50,3.50,world_zone_2,,,True,GBP,G,MM,84,False,True,20,letter,Royal Mail Economy letters are available outside Europe only.,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_letter,International Economy Letter,OLS,01,b2c:b2b,World Zone 3,US,0.001,100,0,100.001,240,165,5,3.50,3.50,world_zone_3,,,True,GBP,G,MM,84,False,True,20,letter,Royal Mail Economy letters are available outside Europe only.,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_large_letter,International Economy Large Letter,OLS,01,b2c:b2b,International,,0.001,750,0,100.001,353,250,25,4.30,4.30,intl_generic,,,True,GBP,G,MM,84,False,True,20,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_large_letter,International Economy Large Letter,OLS,01,b2c:b2b,International,,0.001,750,100,250.001,353,250,25,7.85,7.85,intl_generic,,,True,GBP,G,MM,84,False,True,20,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_large_letter,International Economy Large Letter,OLS,01,b2c:b2b,International,,0.001,750,250,500.001,353,250,25,11.15,11.15,intl_generic,,,True,GBP,G,MM,84,False,True,20,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_large_letter,International Economy Large Letter,OLS,01,b2c:b2b,International,,0.001,750,500,750.001,353,250,25,19.25,19.25,intl_generic,,,True,GBP,G,MM,84,False,True,20,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,0,100.001,600,600,600,14.70,14.70,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,100,250.001,600,600,600,15.50,15.50,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,250,500.001,600,600,600,21.65,21.65,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,500,750.001,600,600,600,25.50,25.50,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,750,1000.001,600,600,600,28.90,28.90,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,1000,1250.001,600,600,600,32.35,32.35,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,1250,1500.001,600,600,600,35.10,35.10,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_economy_small_parcel,International Economy Small Parcel,OLS,01,b2c:b2b,International,,0.001,2000,1500,2000.001,600,600,600,35.30,35.30,intl_generic,,,True,GBP,G,MM,84,False,True,20,smallParcel,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-economy,2026-04-07,verified public online price 2026-05-15,,,,,,,,,,,
royal_mail_international_signed_letter,International Signed Letter,OSA,01,signature:b2c:b2b,Europe Zone 1,IE:FR:DE:DK:MC,0.001,100,0,100.001,240,165,5,8.50,8.50,europe_zone_1,,,True,GBP,G,MM,7,False,True,50,letter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,,,,,,,,,
royal_mail_international_signed_letter,International Signed Letter,OSA,01,signature:b2c:b2b,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,0.001,100,0,100.001,240,165,5,8.50,8.50,europe_zone_2,,,True,GBP,G,MM,7,False,True,50,letter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,,,,,,,,,
royal_mail_international_signed_letter,International Signed Letter,OSA,01,signature:b2c:b2b,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,0.001,100,0,100.001,240,165,5,8.50,8.50,europe_zone_3,,,True,GBP,G,MM,7,False,True,50,letter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,,,,,,,,,
royal_mail_international_signed_letter,International Signed Letter,OSA,01,signature:b2c:b2b,World Zone 1,,0.001,100,0,100.001,240,165,5,8.50,8.50,world_zone_1,,,True,GBP,G,MM,7,False,True,50,letter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,,,,,,,,,
royal_mail_international_signed_letter,International Signed Letter,OSA,01,signature:b2c:b2b,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,0.001,100,0,100.001,240,165,5,8.50,8.50,world_zone_2,,,True,GBP,G,MM,7,False,True,50,letter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,,,,,,,,,
royal_mail_international_signed_letter,International Signed Letter,OSA,01,signature:b2c:b2b,World Zone 3,US,0.001,100,0,100.001,240,165,5,8.50,8.50,world_zone_3,,,True,GBP,G,MM,7,False,True,50,letter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,,,,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 1,IE:FR:DE:DK:MC,0.001,750,0,100.001,353,250,25,9.95,9.95,europe_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 1,IE:FR:DE:DK:MC,0.001,750,100,250.001,353,250,25,10.40,10.40,europe_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 1,IE:FR:DE:DK:MC,0.001,750,250,500.001,353,250,25,11.20,11.20,europe_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 1,IE:FR:DE:DK:MC,0.001,750,500,750.001,353,250,25,11.70,11.70,europe_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,0.001,750,0,100.001,353,250,25,9.95,9.95,europe_zone_2,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,0.001,750,100,250.001,353,250,25,10.40,10.40,europe_zone_2,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,0.001,750,250,500.001,353,250,25,11.20,11.20,europe_zone_2,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,0.001,750,500,750.001,353,250,25,11.70,11.70,europe_zone_2,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,0.001,750,0,100.001,353,250,25,9.95,9.95,europe_zone_3,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,0.001,750,100,250.001,353,250,25,10.40,10.40,europe_zone_3,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,0.001,750,250,500.001,353,250,25,11.20,11.20,europe_zone_3,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,0.001,750,500,750.001,353,250,25,11.70,11.70,europe_zone_3,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,World Zone 1,,0.001,750,0,100.001,353,250,25,11.00,11.00,world_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,World Zone 1,,0.001,750,100,250.001,353,250,25,11.85,11.85,world_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,World Zone 1,,0.001,750,250,500.001,353,250,25,13.85,13.85,world_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
royal_mail_international_signed_large_letter,International Signed Large Letter,OSA,01,signature:b2c:b2b,World Zone 1,,0.001,750,500,750.001,353,250,25,15.95,15.95,world_zone_1,,,True,GBP,G,MM,7,False,True,50,largeLetter,Royal Mail public online Click & Drop rate; no discounts on account/contract terms,https://www.royalmail.com/sending/international/international-signed,2026-04-07,verified public online price 2026-05-15,12,,0.07,2026-11-17,2027-01-09,,,,,,
